Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-10-28 20:45:00,Italy,Serie A,SSC NAPOLI vs US PALERMO,2-0 (1-0),Over / Under,Over +2.50,1.55,,80,-80.00,Lost,Frankie Geary,Football,2015-10-28 19:02:25
2015-10-28 20:45:00,Italy,Serie A,AS ROMA vs UDINESE CALCIO,3-1 (2-0),Over / Under,Over +2.50,1.70,,80,56.00,Win,Frankie Geary,Football,2015-10-28 17:03:32
2015-10-27 20:30:00,Italy,Serie B,AC CESENA vs COMO CALCIO,3-1 (2-0),Match Odds,AC CESENA,1.70,,80,56.00,Win,Frankie Geary,Football,2015-10-27 18:31:08
2015-10-27 20:30:00,Belgium,Jupiler Pro League,SPORTING LOKEREN vs KAA GENT,1-2 (0-1),Over / Under,Over +2.50,1.80,,80,64.00,Win,Frankie Geary,Football,2015-10-27 18:27:47
2015-10-27 20:30:00,Germany,DFB Pokal,VFL WOLFSBURG vs BAYERN MUNICH,1-3 (0-3),Over / Under,Over +2.50,1.55,,80,44.00,Win,Frankie Geary,Football,2015-10-27 18:18:07
2015-10-26 20:00:00,Italy,"Lega Pro Prima Divisione, Girone B",SC PISA vs RIMINI CALCIO,2-0 (1-0),Match Odds,SC PISA,1.70,,80,56.00,Win,Frankie Geary,Football,2015-10-26 18:15:03
2015-10-26 19:30:00,Sweden,Superettan,DEGERFORS IF vs VARBERGS BOIS,1-1 (0-1),Match Odds,Draw,3.30,,80,184.00,Win,Frankie Geary,Football,2015-10-26 14:06:04
2015-10-26 19:00:00,Portugal,Liga Vitalis,BENFICA LISBON B vs CD FEIRENSE,1-2 (0-1),Asian handicap,CD FEIRENSE +0.50,1.85,,80,68.00,Win,Frankie Geary,Football,2015-10-26 14:00:06
2015-10-26 18:00:00,Turkey,Turkcell Super Lig,ANTALYASPOR vs BESIKTAS JK,1-5 (1-2),Over / Under,Over +2.50,1.85,,80,68.00,Win,Frankie Geary,Football,2015-10-26 11:21:02
2015-10-26 17:00:00,Russia,1st Division,ZENIT-2 ST.PETERSBURG vs FAKEL WORENESCH,2-4 (0-1),Over / Under,Over +2.50,1.75,,80,60.00,Win,Frankie Geary,Football,2015-10-26 10:38:08
2015-10-25 20:45:00,Italy,Serie A,AC CHIEVO VERONA vs SSC NAPOLI,0-1 (0-0),Match Odds,SSC NAPOLI,1.80,,80,64.00,Win,Frankie Geary,Football,2015-10-25 18:13:03
2015-10-25 19:00:00,Croatia,1. HNL,NK ZAGREB vs RNK SPLIT,1-2 (0-1),Match Odds,RNK SPLIT,2.40,,80,112.00,Win,Frankie Geary,Football,2015-10-25 17:12:12
2015-10-25 18:00:00,Poland,Ekstraklasa,LEGIA WARSAW vs KKS LECH POZNAN,0-1 (0-1),Match Odds,LEGIA WARSAW,1.80,,80,-80.00,Lost,Frankie Geary,Football,2015-10-24 22:06:09
2015-10-24 20:30:00,Spain,Liga BBVA,SEVILLA FC vs GETAFE CF,5-0 (2-0),Match Odds,SEVILLA FC,1.40,,80,32.00,Win,Frankie Geary,Football,2015-10-24 16:55:33
2015-10-24 19:30:00,Portugal,Liga Sagres,GD ESTORIL PRAIA vs RIO AVE FC,2-2 (0-1),Asian handicap,RIO AVE FC +0.25,1.90,,80,36.00,Half win,Frankie Geary,Football,2015-10-24 17:08:13
2015-10-24 15:30:00,Norway,Eliteserien,SARPSBORG vs TROMSO IL,1-0 (0-0),Asian handicap,TROMSO IL +0.50,1.70,,80,-80.00,Lost,Frankie Geary,Football,2015-10-23 22:36:04
2015-10-23 20:30:00,Germany,Bundesliga,1899 HOFFENHEIM vs HAMBURGER SV,0-1 (0-0),Match Odds,1899 HOFFENHEIM,2.00,,80,-80.00,Lost,Frankie Geary,Football,2015-10-23 18:59:03
2015-10-23 20:30:00,Spain,Liga BBVA,RAYO VALLECANO vs ESPANYOL BARCELONA,3-0 (1-0),Over / Under,Over +2.50,1.80,,80,64.00,Win,Frankie Geary,Football,2015-10-23 18:48:04
2015-10-23 20:00:00,France,Ligue 2,EVIAN TG FC vs US CRETEIL,1-2 (1-1),Over / Under,Over +2.50,1.85,,80,68.00,Win,Frankie Geary,Football,2015-10-23 18:53:02
2015-10-22 21:05:00,European cups,UEFA Europa League,VILLARREAL CF vs FC DINAMO MINSK,4-0 (2-0),Asian handicap,VILLARREAL CF -1.00,1.60,,80,48.00,Win,Frankie Geary,Football,2015-10-22 18:07:42
2015-10-22 19:00:00,European cups,UEFA Europa League,AS MONACO vs QARABAG FK,1-0 (0-0),Over / Under,Under +2.50,1.80,,80,64.00,Win,Frankie Geary,Football,2015-10-22 17:56:03
2015-10-22 19:00:00,European cups,UEFA Europa League,PARTIZAN BELGRADE vs ATHLETIC BILBAO,0-2 (0-1),Match Odds,ATHLETIC BILBAO,2.10,,80,88.00,Win,Frankie Geary,Football,2015-10-22 17:49:30
2015-10-22 19:00:00,European cups,UEFA Europa League,AZ ALKMAAR vs FC AUGSBURG,0-1 (0-1),Over / Under,Over +2.50,1.85,,80,-80.00,Lost,Frankie Geary,Football,2015-10-22 17:34:03
2015-10-21 20:45:00,European cups,UEFA Champions League,CSKA MOSCOW vs MANCHESTER UTD,1-1 (1-0),Match Odds,MANCHESTER UTD,2.45,,100,-100.00,Lost,Frankie Geary,Football,2015-10-21 19:32:04
2015-10-20 20:45:00,European cups,UEFA Champions League,BAYER LEVERKUSEN vs AS ROMA,4-4 (2-2),Over / Under,Over +2.50,1.75,,20,15.00,Win,Frankie Geary,Football,2015-10-20 18:46:08
2015-10-20 20:45:00,European cups,UEFA Champions League,FC BATE BORISOV vs FC BARCELONA,0-2 (0-0),European handicap,FC BARCELONA -1.00,1.60,,100,60.00,Win,Frankie Geary,Football,2015-10-20 18:39:03
2015-10-20 20:45:00,England,League Two,MORECAMBE FC vs CRAWLEY TOWN,3-1 (1-0),Over / Under,Over +2.50,1.70,,100,70.00,Win,Frankie Geary,Football,2015-10-20 18:28:07
2015-10-20 20:45:00,England,League One,PETERBOROUGH UTD vs WIGAN ATHLETIC,2-3 (0-2),Over / Under,Over +2.50,1.80,,100,80.00,Win,Frankie Geary,Football,2015-10-20 18:22:20
2015-10-19 20:45:00,Ireland,Airtricity Premier Division,SAINT PATRICK'S ATHLETIC FC vs CORK CITY FC,1-2 (0-2),Match Odds,SAINT PATRICK'S ATHLETIC FC,1.85,,100,-100.00,Lost,Frankie Geary,Football,2015-10-19 19:36:15
