Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-12-12 18:30:00,Germany,Bundesliga,BAYER LEVERKUSEN vs MONCHENGLADBACH,5-0 (1-0),Match Odds 1st Half,BAYER LEVERKUSEN Half time,2.55,,100,155.00,Win,Blake Foss,Football,2015-12-12 17:49:02
2015-12-12 16:00:00,France,Ligue 1,STADE REIMS vs OGC NICE,1-1 (0-1),Asian handicap,OGC NICE +0,1.95,,100,0.00,Void,Blake Foss,Football,2015-12-12 12:10:02
2015-12-12 16:00:00,England,Premier League,WEST HAM UNITED vs STOKE CITY,0-0 (0-0),Asian handicap,STOKE CITY +0,2.00,,100,0.00,Void,Blake Foss,Football,2015-12-12 12:07:02
2015-12-12 16:00:00,England,Championship,CARDIFF CITY vs SHEFFIELD WEDNESDAY,2-2 (2-0),Match Odds,CARDIFF CITY,2.80,,100,-100.00,Lost,Blake Foss,Football,2015-12-12 12:05:05
2015-12-11 20:30:00,France,Ligue 1,STADE RENNES vs SM CAEN,1-1 (0-0),Asian handicap,SM CAEN +0,2.38,,100,0.00,Void,Blake Foss,Football,2015-12-11 11:19:05
2015-12-10 21:05:00,European cups,UEFA Europa League,ATHLETIC BILBAO vs AZ ALKMAAR,2-2 (1-1),Over / Under Team,AZ ALKMAAR Over +0.75,2.03,,100,103.00,Win,Blake Foss,Football,2015-12-10 14:22:02
2015-12-10 21:05:00,European cups,UEFA Europa League,RSC ANDERLECHT vs QARABAG FK,2-1 (2-1),Both team to score,Yes,2.15,,100,115.00,Win,Blake Foss,Football,2015-12-10 14:21:03
2015-12-10 21:05:00,European cups,UEFA Europa League,TOTTENHAM HOTSPUR vs AS MONACO,4-1 (3-0),Over / Under 1st Half Team,TOTTENHAM HOTSPUR Over +0.50,2.01,,100,101.00,Win,Blake Foss,Football,2015-12-10 14:19:02
2015-12-10 19:00:00,European cups,UEFA Europa League,FENERBAHCE vs CELTIC FC,1-1 (1-0),Match Odds 1st Half,FENERBAHCE Half time,2.05,,100,105.00,Win,Blake Foss,Football,2015-12-10 14:27:04
2015-12-10 19:00:00,European cups,UEFA Europa League,FC MIDTJYLLAND vs CLUB BRUGGE,1-1 (1-0),Asian handicap,FC MIDTJYLLAND +0,2.34,,80,0.00,Void,Blake Foss,Football,2015-12-10 14:24:02
2015-12-10 11:45:00,World Cup,World Cup,SANFRECCE HIROSHIMA vs AUCKLAND CITY FC,2-0 (1-0),Match Odds,Draw,4.36,,100,-100.00,Lost,Blake Foss,Football,2015-12-10 09:17:01
2015-12-09 20:45:00,European cups,UEFA Champions League,OLYMPIACOS FC vs ARSENAL FC,0-3 (0-1),Asian handicap,OLYMPIACOS FC -1.00,5.50,,100,-100.00,Lost,Blake Foss,Football,2015-12-09 19:23:01
2015-12-09 18:30:00,Italy,Serie B,VIRTUS LANCIANO vs CAGLIARI CALCIO,1-3 (0-2),Match Odds,Draw,3.44,,100,-100.00,Lost,Blake Foss,Football,2015-12-09 09:26:01
2015-12-09 18:30:00,Italy,Serie B,SPEZIA CALCIO vs VICENZA CALCIO,1-0 (1-0),Match Odds,VICENZA CALCIO,4.48,,100,-100.00,Lost,Blake Foss,Football,2015-12-09 09:21:04
2015-12-09 16:00:00,Portugal,Liga Vitalis,SPORTING BRAGA B vs FC PORTO B,2-0 (2-0),Match Odds,SPORTING BRAGA B,3.24,,100,224.00,Win,Blake Foss,Football,2015-12-09 10:22:02
2015-12-09 12:00:00,Bulgaria,Bulgarian Cup,GORNA ORYAHOVITSA vs PFC MONTANA 1921,4-5 (1-0),Match Odds,Draw,3.30,,100,230.00,Win,Blake Foss,Football,2015-12-09 09:27:02
2015-12-07 21:00:00,England,Premier League,EVERTON FC vs CRYSTAL PALACE,1-1 (0-0),Asian handicap,EVERTON FC -1.00,2.99,,100,-100.00,Lost,Blake Foss,Football,2015-12-07 12:15:02
2015-12-07 20:30:00,Italy,"Lega Pro Prima Divisione, Girone B",PONTEDERA vs SC PISA,0-1 (0-0),Match Odds,Draw,3.00,,100,-100.00,Lost,Blake Foss,Football,2015-12-07 10:56:01
2015-12-07 20:30:00,Spain,Liga Adelante,ATHLETIC BILBAO B vs REAL ZARAGOZA,0-1 (0-1),Asian handicap,REAL ZARAGOZA +0,2.09,,100,109.00,Win,Blake Foss,Football,2015-12-07 10:53:01
2015-12-07 17:00:00,Romania,Liga 1,CS VOLUNTARI vs ASA TARGU MURES,0-2 (0-2),Both team to score,Yes,1.87,Bwin,100,-100.00,Lost,Blake Foss,Football,2015-12-07 10:49:02
2015-12-06 21:00:00,France,Ligue 1,AS SAINT ETIENNE vs STADE RENNES,1-1 (0-1),Asian handicap,AS SAINT ETIENNE -0.75,2.32,,100,-100.00,Lost,Blake Foss,Football,2015-12-06 17:32:02
2015-12-06 20:45:00,Italy,Serie A,CARPI FC vs AC MILAN,0-0 (0-0),Asian handicap,AC MILAN -1.00,2.47,,100,-100.00,Lost,Blake Foss,Football,2015-12-06 17:53:03
2015-12-06 17:00:00,Spain,Liga Adelante,SD HUESCA vs CD MIRANDES,1-2 (0-1),Match Odds,CD MIRANDES,3.50,,100,250.00,Win,Blake Foss,Football,2015-12-06 13:53:05
2015-12-06 17:00:00,England,Premier League,NEWCASTLE UNITED vs LIVERPOOL FC,2-0 (0-0),Over / Under 1st Half,Over +1.25 Half time,2.21,,100,-100.00,Lost,Blake Foss,Football,2015-12-02 16:15:03
2015-12-06 16:45:00,Netherlands,Eredivisie,RODA JC KERKRADE vs FC GRONINGEN,0-0 (0-0),Asian handicap,FC GRONINGEN -0.25,2.13,,100,-50.00,Half lost,Blake Foss,Football,2015-12-06 14:02:02
2015-12-06 15:00:00,Italy,Serie A,HELLAS VERONA vs FC EMPOLI,0-1 (0-0),Match Odds,Draw,3.31,,100,-100.00,Lost,Blake Foss,Football,2015-12-06 13:54:04
2015-12-06 11:30:00,Spain,Segunda B Group III,SEVILLA ATLETICO vs REAL BETIS B,1-0,Both team to score,Yes,2.25,Bwin,100,-100.00,Lost,Blake Foss,Football,2015-12-06 09:46:01
2015-12-05 18:30:00,England,Premier League,CHELSEA FC vs BOURNEMOUTH AFC,0-1 (0-0),Asian handicap,CHELSEA FC -1.50,2.19,,100,-100.00,Lost,Blake Foss,Football,2015-12-02 16:23:02
2015-12-05 16:00:00,England,Championship,BURNLEY FC vs PRESTON NORTH END,0-2 (0-0),Match Odds,BURNLEY FC,2.05,,100,-100.00,Lost,Blake Foss,Football,2015-12-05 11:24:07
2015-12-05 16:00:00,England,Championship,BOLTON WANDERERS vs CARDIFF CITY,2-3 (1-1),Asian handicap,CARDIFF CITY -1.00,4.65,,100,0.00,Void,Blake Foss,Football,2015-12-05 09:52:11
2015-12-05 16:00:00,England,FA Cup,BARNET FC vs NEWPORT COUNTY,0-1 (0-0),Match Odds,BARNET FC,2.18,,100,-100.00,Lost,Blake Foss,Football,2015-12-05 09:45:03
2015-12-03 21:00:00,Spain,Copa del Rey,SD PONFERRADINA vs SD EIBAR,3-0 (2-0),Asian handicap,SD PONFERRADINA -1.00,4.50,,100,350.00,Win,Blake Foss,Football,2015-12-03 17:02:05
2015-12-03 17:00:00,Russia,Premier League,FC MORDOVIA SARANSK vs RFK TEREK GROZNY,0-0 (0-0),Match Odds,Draw,3.20,,100,220.00,Win,Blake Foss,Football,2015-12-03 11:57:03
2015-12-03 15:00:00,Russia,Premier League,FC AMKAR PERM vs CSKA MOSCOW,2-0 (1-0),Over / Under 1st Half,Over +1.50 Half time,3.40,,100,-100.00,Lost,Blake Foss,Football,2015-12-03 13:54:04
2015-12-03 13:00:00,Bulgaria,A PFG,PFC SLAVIA SOFIA vs PFC MONTANA 1921,1-0 (0-0),Over / Under 1st Half,Over +1.50 Half time,3.50,,100,-100.00,Lost,Blake Foss,Football,2015-12-03 12:09:02
