Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-12-10 19:00:00,European cups,UEFA Europa League,FC VIKTORIA PLZEN vs VILLARREAL CF,3-3 (1-1),Asian handicap,VILLARREAL CF +0,1.83,,80,0.00,Void,Bettingspaintips,Football,2015-12-09 23:20:02
2015-12-09 20:45:00,European cups,UEFA Champions League,FC DYNAMO KIEV vs MACCABI TEL AVIV,1-0 (1-0),Asian handicap,FC DYNAMO KIEV -1.75,1.77,,80,-80.00,Lost,Bettingspaintips,Football,2015-12-09 16:58:02
2015-12-06 16:30:00,Spain,Segunda B Group III,CD IZARRA vs CULTURAL LEONESA,0-0,Over / Under,Over +2.00,1.85,,80,-80.00,Lost,Bettingspaintips,Football,2015-12-04 21:59:04
2015-12-05 22:05:00,Spain,Liga BBVA,BETIS SEVILLA vs CELTA DE VIGO,1-1 (0-1),Asian handicap,BETIS SEVILLA +0.50,1.82,,80,65.60,Win,Bettingspaintips,Football,2015-12-05 02:13:02
2015-12-05 18:15:00,Spain,Liga BBVA,GRANADA CF vs ATLETICO MADRID,0-2 (0-1),Asian handicap,ATLETICO MADRID -0.75,1.78,,80,62.40,Win,Bettingspaintips,Football,2015-12-05 02:27:01
2015-12-05 17:00:00,Spain,Segunda B Group III,VALENCIA CF MESTALLA vs BARCELONA B FC,0-3,Asian handicap,BARCELONA B FC +0,2.01,,80,80.80,Win,Bettingspaintips,Football,2015-12-04 21:09:01
2015-12-05 16:45:00,Spain,Segunda B Group III,PENA SPORT FC vs BURGOS CF,1-2,Asian handicap,BURGOS CF +0,2.15,,80,92.00,Win,Bettingspaintips,Football,2015-12-05 03:17:04
2015-12-03 20:00:00,Spain,Copa del Rey,REAL BALOMPEDICA LINENSE vs ATHLETIC BILBAO,0-2 (0-2),Asian handicap,ATHLETIC BILBAO -1.00,1.93,,80,74.40,Win,Bettingspaintips,Football,2015-12-03 13:47:02
2015-12-02 21:00:00,Spain,Copa del Rey,UD LOGRONES vs SEVILLA FC,0-3 (0-2),Asian handicap,SEVILLA FC -0.50,1.76,,80,60.80,Win,Bettingspaintips,Football,2015-12-02 13:01:14
2015-12-02 20:00:00,Spain,Copa del Rey,FC BARCELONA vs CF VILLANOVENSE,6-1 (3-1),Asian handicap,FC BARCELONA -3.25,1.85,,80,68.00,Win,Bettingspaintips,Football,2015-11-30 16:48:04
2015-11-29 17:00:00,Spain,Segunda B Group III,BURGOS CF vs UD LOGRONES,2-3,Over / Under,Over +2.00,1.88,,80,70.40,Win,Bettingspaintips,Football,2015-11-29 12:09:02
2015-11-29 17:00:00,Spain,Liga Adelante,REAL ZARAGOZA vs SD PONFERRADINA,2-0 (2-0),Over / Under,Over +2.00,1.82,,80,0.00,Void,Bettingspaintips,Football,2015-11-27 23:13:02
2015-11-29 16:00:00,Spain,Liga BBVA,SD EIBAR vs REAL MADRID,0-2 (0-1),Asian handicap,REAL MADRID -1.00,1.72,,80,57.60,Win,Bettingspaintips,Football,2015-11-29 02:26:02
2015-11-29 12:00:00,Spain,Segunda B Group III,CD GUIJUELO vs ARANDINA CF,2-0,Match Odds,CD GUIJUELO,1.83,,80,66.40,Win,Bettingspaintips,Football,2015-11-27 10:39:04
2015-11-28 20:30:00,Spain,Liga BBVA,MALAGA CF vs GRANADA CF,2-2 (1-0),Over / Under,Over +2.00,1.78,,80,62.40,Win,Bettingspaintips,Football,2015-11-28 17:55:01
2015-11-28 18:30:00,Spain,Segunda B Group III,REAL BALOMPEDICA LINENSE vs SEVILLA ATLETICO,0-3,Over / Under,Over +2.25,1.87,,80,69.60,Win,Bettingspaintips,Football,2015-11-28 03:18:02
2015-11-28 18:00:00,Spain,Segunda B Group III,CF VILLANOVENSE vs FC CARTAGENA,1-2,Asian handicap,CF VILLANOVENSE +0,1.84,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-28 02:38:01
2015-11-26 21:05:00,European cups,UEFA Europa League,VILLARREAL CF vs SK RAPID VIENNA,1-0 (0-0),Asian handicap,VILLARREAL CF -0.75,1.80,,80,32.00,Half win,Bettingspaintips,Football,2015-11-26 16:17:01
2015-11-24 20:45:00,European cups,UEFA Champions League,MACCABI TEL AVIV vs CHELSEA FC,0-4 (0-1),Asian handicap,CHELSEA FC -1.25,1.87,,80,69.60,Win,Bettingspaintips,Football,
2015-11-22 17:00:00,Spain,Liga Adelante,GIMNASTIC DE TARRAGONA vs UE LLAGOSTERA,2-0 (1-0),Match Odds,GIMNASTIC DE TARRAGONA,1.78,,80,62.40,Win,Bettingspaintips,Football,2015-11-22 14:07:02
2015-11-22 17:00:00,Spain,Segunda B Group III,UD LOGRONES vs CULTURAL LEONESA,1-1,Asian handicap,UD LOGRONES -0.25,1.75,,80,-40.00,Half lost,Bettingspaintips,Football,2015-11-20 12:23:02
2015-11-22 17:00:00,Spain,Segunda B Group III,ATLETICO ASTORGA FC vs CD GUIJUELO,2-0,Match Odds,CD GUIJUELO,2.41,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-20 11:29:17
2015-11-22 17:00:00,Spain,Segunda B Group III,RACING SANTANDER vs CP CACERENO,4-0,Match Odds,RACING SANTANDER,1.73,,80,58.40,Win,Bettingspaintips,Football,2015-11-20 11:26:05
