Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-11-05 14:30:00,India,Indian Super League,CHENNAIYIN FC vs FC GOA,0-2 (0-0),Over / Under,Over +2.50,1.72,,100,-100.00,Lost,Francesco Alinari,Football,2015-11-05 14:17:03
2015-11-05 10:00:00,Australia,Hyundai A-League,ADELAIDE UNITED FC vs MELBOURNE CITY FC,2-4 (0-2),Over / Under,Over +2.50,1.81,,100,81.00,Win,Francesco Alinari,Football,2015-11-04 12:15:18
2015-11-05 01:10:00,Argentina,Copa Argentina,CA ROSARIO CENTRAL vs BOCA JUNIORS,0-2 (0-0),Match Odds 1st Half,Draw Half time,1.91,,100,91.00,Win,Francesco Alinari,Football,2015-11-04 09:32:05
2015-11-04 20:45:00,European cups,UEFA Champions League,CHELSEA FC vs FC DYNAMO KIEV,2-1 (1-0),Match Odds,CHELSEA FC,1.76,,100,76.00,Win,Francesco Alinari,Football,2015-11-04 09:34:03
2015-11-04 20:45:00,European cups,UEFA Champions League,AS ROMA vs BAYER LEVERKUSEN,3-2 (2-0),Over / Under,Over +2.50,1.70,,100,70.00,Win,Francesco Alinari,Football,2015-11-03 11:42:03
2015-11-04 18:30:00,France,Ligue 1,OGC NICE vs FC NANTES,1-2 (1-1),Match Odds,OGC NICE,2.01,,100,-100.00,Lost,Francesco Alinari,Football,2015-11-04 09:37:03
2015-11-03 20:45:00,European cups,UEFA Champions League,BENFICA LISBON vs GALATASARAY ISTANBUL,2-1 (0-0),Match Odds 1st Half,BENFICA LISBON Half time,2.11,,100,-100.00,Lost,Francesco Alinari,Football,2015-11-03 11:39:03
2015-11-03 20:45:00,European cups,UEFA Champions League,FC SHAKHTAR DONETSK vs MALMO FF,4-0 (1-0),Match Odds 1st Half,FC SHAKHTAR DONETSK Half time,1.84,,100,84.00,Win,Francesco Alinari,Football,2015-11-03 11:38:20
2015-11-03 20:45:00,European cups,UEFA Champions League,SEVILLA FC vs MANCHESTER CITY,1-3 (1-3),Over / Under,Over +2.50,1.79,,100,79.00,Win,Francesco Alinari,Football,2015-11-03 11:38:05
2015-11-03 18:30:00,Italy,Serie B,NOVARA CALCIO vs PESCARA CALCIO,1-0 (0-0),Match Odds,Draw,3.14,,100,-100.00,Lost,Francesco Alinari,Football,2015-11-03 11:50:05
2015-11-03 16:00:00,European cups,UEFA Champions League,FC ASTANA vs ATLETICO MADRID,0-0 (0-0),Asian handicap,ATLETICO MADRID -1.25,1.93,,100,-100.00,Lost,Francesco Alinari,Football,2015-11-03 11:36:05
2015-11-03 14:30:00,India,Indian Super League,DELHI DYNAMOS FC vs NORTHEAST UNITED FC,1-1 (1-0),Both team to score,Yes,1.80,,100,80.00,Win,Francesco Alinari,Football,2015-11-03 11:46:03
2015-11-01 20:45:00,Italy,Serie A,LAZIO ROMA vs AC MILAN,1-3 (0-1),Over / Under,Over +2.25,1.78,,100,78.00,Win,Francesco Alinari,Football,2015-10-29 15:10:12
2015-11-01 15:00:00,Italy,Serie A,GENOA FC vs SSC NAPOLI,0-0 (0-0),Match Odds,SSC NAPOLI,1.91,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-29 15:08:10
2015-11-01 15:00:00,Italy,Serie A,CARPI FC vs HELLAS VERONA,0-0 (0-0),Match Odds 1st Half,Draw Half time,2.10,,100,110.00,Win,Francesco Alinari,Football,2015-10-29 15:07:18
2015-11-01 15:00:00,Italy,Serie A,BOLOGNA FC vs ATALANTA BERGAMASCA,3-0 (0-0),Match Odds 1st Half,Draw Half time,2.05,,100,105.00,Win,Francesco Alinari,Football,2015-10-29 15:07:07
2015-11-01 12:30:00,Italy,Serie A,AC FIORENTINA vs FROSINONE CALCIO,4-1 (4-0),Asian handicap,AC FIORENTINA -1.50,1.75,,100,75.00,Win,Francesco Alinari,Football,2015-10-29 15:06:05
2015-10-31 17:55:00,Hungary,NB I,FERENCVAROSI TC vs SC VASAS BUDAPEST,5-1 (3-0),Over / Under,Over +6.50,5.50,,100,-100.00,Lost,Francesco Alinari,Football,
2015-10-31 09:30:00,Australia,Hyundai A-League,BRISBANE ROAR FC vs ADELAIDE UNITED FC,3-0 (1-0),Match Odds,BRISBANE ROAR FC,2.26,,100,126.00,Win,Francesco Alinari,Football,2015-10-31 09:12:06
2015-10-29 20:45:00,Italy,Serie A,SAMPDORIA GENOA vs FC EMPOLI,1-1 (0-0),Match Odds,SAMPDORIA GENOA,2.32,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-27 10:10:09
