Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-11-22 15:00:00,Italy,Serie A,UDINESE CALCIO vs SAMPDORIA GENOA,1-0 (1-0),Both team to score,Yes,1.83,,100,-100.00,Lost,Rosario Barone,Football,2015-11-22 11:53:03
2015-11-22 15:00:00,Italy,Serie A,LAZIO ROMA vs US PALERMO,1-1 (0-1),Over / Under,Over +2.25,1.71,,100,-50.00,Half lost,Rosario Barone,Football,2015-11-22 11:28:18
2015-11-22 15:00:00,Italy,Serie A,GENOA FC vs US SASSUOLO,2-1 (0-0),Both team to score,Yes,1.80,,100,80.00,Win,Rosario Barone,Football,2015-11-22 11:26:15
2015-11-22 15:00:00,Italy,Serie A,AC FIORENTINA vs FC EMPOLI,2-2 (0-2),Match Odds,Draw,4.58,,100,358.00,Win,Rosario Barone,Football,2015-11-16 17:21:02
2015-11-22 12:30:00,Italy,Serie A,HELLAS VERONA vs SSC NAPOLI,0-2 (0-0),Asian Handicap 1st Half,SSC NAPOLI -0.50 Half time,1.97,,100,-100.00,Lost,Rosario Barone,Football,2015-11-22 10:45:11
2015-11-21 18:00:00,Italy,Serie A,BOLOGNA FC vs AS ROMA,2-2 (1-0),Match Odds,Draw,3.84,,100,284.00,Win,Rosario Barone,Football,2015-11-16 17:17:02
2015-11-21 15:00:00,Italy,Serie B,VICENZA CALCIO vs AC CESENA,1-1 (1-1),Match Odds 1st Half,Draw Half time,2.05,,100,105.00,Win,Rosario Barone,Football,2015-11-21 11:33:10
2015-11-21 15:00:00,Italy,Serie B,FC CROTONE vs TERNANA CALCIO,3-0 (0-0),Match Odds,FC CROTONE,2.19,,100,119.00,Win,Rosario Barone,Football,2015-11-21 10:33:02
2015-11-20 20:30:00,Italy,Serie B,PESCARA CALCIO vs AS AVELLINO,3-2 (1-0),Over / Under,Over +2.25,1.80,,100,80.00,Win,Rosario Barone,Football,2015-11-20 12:20:17
2015-11-17 20:45:00,International,International Friendly Games,ITALY vs ROMANIA,2-2 (0-1),Match Odds,ITALY,1.77,,100,-100.00,Lost,Rosario Barone,Football,2015-11-17 10:43:04
2015-11-15 15:00:00,Italy,Serie B,ASCOLI vs PERUGIA,1-0 (0-0),Over / Under 1st Half,Under +0.75 Half time,1.99,,100,99.00,Win,Rosario Barone,Football,2015-11-15 10:47:10
2015-11-15 12:30:00,Italy,Serie B,SPEZIA CALCIO vs CAGLIARI CALCIO,0-3 (0-1),Over / Under,Over +2.25,1.86,,100,86.00,Win,Rosario Barone,Football,2015-11-10 16:21:36
2015-11-14 20:30:00,Italy,Serie B,FC MODENA vs PRO VERCELLI,1-0 (0-0),Match Odds 1st Half,Draw Half time,2.05,,100,105.00,Win,Rosario Barone,Football,2015-11-10 16:25:07
2015-11-13 20:45:00,International,International Friendly Games,BELGIUM vs ITALY,3-1 (1-1),Both team to score,Yes,1.91,,100,91.00,Win,Rosario Barone,Football,2015-11-09 15:14:31
2015-11-08 20:45:00,Italy,Serie A,SAMPDORIA GENOA vs AC FIORENTINA,0-2 (0-1),Asian handicap,SAMPDORIA GENOA +0.50,1.89,,100,-100.00,Lost,Rosario Barone,Football,2015-11-04 03:15:02
2015-11-08 15:00:00,Italy,Serie A,US PALERMO vs AC CHIEVO VERONA,1-0 (0-0),Asian handicap,US PALERMO +0,1.75,,100,75.00,Win,Rosario Barone,Football,2015-11-08 13:22:07
2015-11-08 15:00:00,Italy,Serie A,AS ROMA vs LAZIO ROMA,2-0 (1-0),Match Odds 1st Half,Draw Half time,2.35,,100,-100.00,Lost,Rosario Barone,Football,2015-11-08 10:27:08
2015-11-08 15:00:00,Italy,Serie A,FC EMPOLI vs JUVENTUS TURIN,1-3 (1-2),Match Odds 1st Half,JUVENTUS TURIN Half time,2.50,,100,150.00,Win,Rosario Barone,Football,2015-11-04 03:18:02
2015-11-08 12:30:00,Italy,Serie A,TURIN FC vs INTER MILAN,0-1 (0-1),Asian handicap,INTER MILAN +0,1.93,,100,93.00,Win,Rosario Barone,Football,2015-11-08 10:23:12
2015-11-07 20:45:00,Italy,Serie A,AC MILAN vs ATALANTA BERGAMASCA,0-0 (0-0),Over / Under,Over +2.50,1.99,,100,-100.00,Lost,Rosario Barone,Football,2015-11-03 09:55:04
2015-11-07 15:00:00,Italy,Serie B,LATINA CALCIO vs AC CESENA,1-0 (0-0),Both team to score,Yes,1.91,,100,-100.00,Lost,Rosario Barone,Football,2015-11-07 11:01:17
2015-11-07 15:00:00,Italy,Serie B,VIRTUS ENTELLA vs COMO CALCIO,2-2 (1-2),Asian handicap,VIRTUS ENTELLA -0.25,1.97,,100,-50.00,Half lost,Rosario Barone,Football,2015-11-07 10:58:07
2015-11-07 15:00:00,Italy,Serie B,CAGLIARI CALCIO vs FC MODENA,2-1 (2-1),Asian handicap,CAGLIARI CALCIO -0.75,1.76,,100,38.00,Half win,Rosario Barone,Football,2015-11-07 10:14:05
2015-11-06 20:30:00,Italy,Serie B,FC BARI 1908 vs SPORTIVA SALERNITANA,2-1 (1-0),Over / Under,Over +2.25,1.92,,100,92.00,Win,Rosario Barone,Football,2015-11-06 14:52:04
2015-11-05 21:05:00,European cups,UEFA Europa League,KKS LECH POZNAN vs AC FIORENTINA,0-2 (0-1),Match Odds,AC FIORENTINA,1.78,,100,78.00,Win,Rosario Barone,Football,2015-11-05 09:58:51
2015-11-04 20:45:00,European cups,UEFA Champions League,AS ROMA vs BAYER LEVERKUSEN,3-2 (2-0),Asian handicap,AS ROMA -0.25,1.78,,100,78.00,Win,Rosario Barone,Football,2015-11-04 10:19:03
2015-11-03 20:45:00,European cups,UEFA Champions League,MONCHENGLADBACH vs JUVENTUS TURIN,1-1 (1-1),Asian handicap,JUVENTUS TURIN +0,1.72,,100,0.00,Void,Rosario Barone,Football,2015-11-03 14:58:07
2015-11-03 18:30:00,Italy,Serie B,NOVARA CALCIO vs PESCARA CALCIO,1-0 (0-0),Over / Under 1st Half Team,NOVARA CALCIO Under +0.50,1.71,,100,71.00,Win,Rosario Barone,Football,2015-11-03 12:41:10
2015-11-02 21:00:00,Italy,Serie A,US PALERMO vs FC EMPOLI,0-1 (0-0),Over / Under,Over +2.25,1.92,,100,-100.00,Lost,Rosario Barone,Football,2015-10-30 03:21:02
2015-11-02 19:00:00,Italy,Serie A,AC CHIEVO VERONA vs SAMPDORIA GENOA,1-1 (1-1),Lay Match Odds,Lay AC CHIEVO VERONA,2.20,,84,79.80,Win,Rosario Barone,Football,2015-11-02 15:20:05
2015-11-01 15:00:00,Italy,Serie A,UDINESE CALCIO vs US SASSUOLO,0-0 (0-0),Both team to score,Yes,1.83,,100,-100.00,Lost,Rosario Barone,Football,2015-11-01 11:42:18
2015-11-01 15:00:00,Italy,Serie A,GENOA FC vs SSC NAPOLI,0-0 (0-0),Match Odds,SSC NAPOLI,1.80,,100,-100.00,Lost,Rosario Barone,Football,2015-11-01 11:38:43
2015-11-01 15:00:00,Italy,Serie A,BOLOGNA FC vs ATALANTA BERGAMASCA,3-0 (0-0),Match Odds 1st Half,Draw Half time,2.05,,100,105.00,Win,Rosario Barone,Football,2015-11-01 11:32:54
2015-11-01 12:30:00,Italy,Serie A,AC FIORENTINA vs FROSINONE CALCIO,4-1 (4-0),Asian Handicap 1st Half,AC FIORENTINA -0.75 Half time,1.99,,100,99.00,Win,Rosario Barone,Football,2015-11-01 10:23:16
2015-10-31 20:45:00,Italy,Serie A,INTER MILAN vs AS ROMA,1-0 (1-0),Asian handicap,INTER MILAN +0,1.93,,100,93.00,Win,Rosario Barone,Football,2015-10-31 17:10:16
2015-10-31 15:00:00,Italy,Serie B,SPORTIVA SALERNITANA vs PERUGIA,1-1 (1-0),Both team to score,Yes,2.00,,100,100.00,Win,Rosario Barone,Football,2015-10-31 12:36:06
2015-10-31 15:00:00,Italy,Serie B,AS LIVORNO vs TRAPANI CALCIO,2-0 (1-0),Over / Under,Over +2.50,2.12,,100,-100.00,Lost,Rosario Barone,Football,2015-10-31 12:22:24
2015-10-31 15:00:00,Italy,Serie B,AC CESENA vs VIRTUS LANCIANO,2-0 (1-0),Match Odds,AC CESENA,1.72,,100,72.00,Win,Rosario Barone,Football,2015-10-31 11:23:07
2015-10-31 15:00:00,Italy,Serie B,PESCARA CALCIO vs FC CROTONE,4-1 (2-0),Match Odds 1st Half,Draw Half time,2.20,,100,-100.00,Lost,Rosario Barone,Football,2015-10-31 10:55:18
2015-10-28 20:45:00,Italy,Serie A,HELLAS VERONA vs AC FIORENTINA,0-2 (0-1),Match Odds,AC FIORENTINA,1.80,,100,80.00,Win,Rosario Barone,Football,2015-10-28 10:28:03
2015-10-28 20:45:00,Italy,Serie A,TURIN FC vs GENOA FC,3-3 (2-1),Match Odds,TURIN FC,2.05,,100,-100.00,Lost,Rosario Barone,Football,2015-10-28 10:20:11
2015-10-28 20:45:00,Italy,Serie A,SSC NAPOLI vs US PALERMO,2-0 (1-0),Over / Under,Over +3.50,2.55,,100,-100.00,Lost,Rosario Barone,Football,2015-10-28 10:18:02
