Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-06-16 01:30:00,International,Copa America,CHILE vs MEXICO,3-3 (2-2),Asian handicap,CHILE -1.00,1.99,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-15 18:44:03
2015-06-15 22:00:00,Iceland,Iceland,FJOLNIR REYKJAVIK vs LEIKNIR REYKJAVIK,3-0 (0-0),Asian handicap,FJOLNIR REYKJAVIK -0.75,2.03,,100,103.00,Win,Silvio Bonatti,Football,2015-06-15 19:09:02
2015-06-15 20:30:00,International Youth,U21 Euro Qualification,MONTENEGRO vs MOLDOVA,1-0 (1-0),Asian handicap,MOLDOVA +0.50,2.17,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-15 18:38:24
2015-06-13 20:45:00,International,Euro Cup,NORTHERN IRELAND vs ROMANIA,0-0 (0-0),Asian handicap,ROMANIA -0.25,2.35,,100,-50.00,Half lost,Silvio Bonatti,Football,2015-06-13 16:56:15
2015-06-13 20:45:00,International,Euro Cup,FAROE ISLANDS vs GREECE,2-1 (1-0),Match Odds,GREECE,1.45,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-13 15:27:02
2015-06-13 18:00:00,International,Euro Cup,FINLAND vs HUNGARY,0-1 (0-0),Asian handicap,HUNGARY +0.25,1.94,,100,94.00,Win,Silvio Bonatti,Football,2015-06-13 16:37:03
2015-06-13 18:00:00,International,International Friendly Games,ALBANIA vs FRANCE,1-0 (1-0),Asian handicap,FRANCE -1.25,2.23,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-13 15:14:03
2015-06-13 01:30:00,International,Copa America,MEXICO vs BOLIVIA,0-0 (0-0),Asian handicap,BOLIVIA +0.75,2.03,,100,103.00,Win,Silvio Bonatti,Football,2015-06-12 20:58:02
2015-06-13 00:30:00,Brazil,Brasilero Serie B,ABC RN vs PAYSANDU PA,0-2 (0-2),Asian handicap,PAYSANDU PA -0.50,1.93,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-12 18:38:03
2015-06-12 23:00:00,International,Womens WC,AUSTRALIA vs NIGERIA,2-0 (1-0),Asian handicap,NIGERIA -0.25,2.21,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-12 20:47:07
2015-06-12 18:00:00,International,Euro Cup,KAZAKHSTAN vs TURKEY,0-1 (0-0),Asian handicap,TURKEY -1.00,1.80,,100,0.00,Void,Silvio Bonatti,Football,2015-06-12 16:54:16
2015-06-10 02:50:00,Brazil,Brasilero Serie B,OESTE SP vs BOTAFOGO RJ,0-1 (0-0),Asian handicap,OESTE SP +1.00,2.08,,100,0.00,Void,Silvio Bonatti,Football,2015-06-09 19:45:05
2015-06-09 01:00:00,International,Womens WC,CAMEROON vs ECUADOR,6-0 (3-0),Asian handicap,CAMEROON -1.00,2.11,,100,111.00,Win,Silvio Bonatti,Football,2015-06-08 17:34:03
2015-06-08 21:15:00,Iceland,1 deild,UMF GRINDAVIK vs THROTTUR REYKJAVIK,0-1 (0-0),Asian handicap,UMF GRINDAVIK +0.25,1.80,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-08 18:39:05
2015-06-08 21:00:00,Ireland,Airtricity Premier Division,SHAMROCK ROVERS FC vs DERRY CITY FC,4-1 (1-0),Asian handicap,DERRY CITY FC +1.00,2.11,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-08 18:15:03
2015-06-07 20:00:00,Spain,Liga Adelante,NUMANCIA CD vs TENERIFE CD,3-3 (1-1),Asian handicap,NUMANCIA CD -0.75,2.06,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-07 15:38:03
2015-06-07 18:00:00,Norway,Adeccoligaen,FOLLO vs SOGNDAL IL,0-1 (0-0),Match Odds,SOGNDAL IL,2.17,,100,117.00,Win,Silvio Bonatti,Football,2015-06-07 16:44:03
2015-06-07 18:00:00,Spain,Liga Adelante,BETIS SEVILLA vs SPORTING GIJON,0-3 (0-1),Asian handicap,SPORTING GIJON -0.50,2.14,,100,114.00,Win,Silvio Bonatti,Football,2015-06-07 15:27:03
2015-06-07 16:00:00,Denmark,SAS Ligaen,BRONDBY IF vs ESBJERG FB,0-1 (0-0),Asian handicap,ESBJERG FB +0.75,2.01,,100,101.00,Win,Silvio Bonatti,Football,2015-06-07 14:30:05
2015-06-06 23:30:00,Brazil,Brasilero Serie A,SANTOS FC SP vs PONTE PRETA SP,2-2 (1-0),Asian handicap,PONTE PRETA SP +0.50,1.96,,100,96.00,Win,Silvio Bonatti,Football,2015-06-06 17:00:08
2015-06-06 23:30:00,Brazil,Brasilero Serie A,ATLETICO MINEIRO MG vs CRUZEIRO MG,1-3 (1-1),Asian handicap,ATLETICO MINEIRO MG -0.75,1.92,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-06 16:56:03
2015-06-06 22:15:00,Argentina,Primera Division,CA TEMPERLEY vs ATLETICO LANUS,1-1 (0-0),Asian handicap,ATLETICO LANUS -0.25,2.12,,100,-50.00,Half lost,Silvio Bonatti,Football,2015-06-06 16:54:04
2015-06-06 17:00:00,Finland,Ykkonen,TPS TURKU vs VIFK,5-0 (2-0),Asian handicap,VIFK +1.25,2.02,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-06 15:17:02
2015-06-06 16:00:00,Sweden,Allsvenskan,OREBRO SK vs HALMSTADS BK,1-1 (0-0),Asian handicap,HALMSTADS BK +0.75,2.02,,100,102.00,Win,Silvio Bonatti,Football,2015-06-06 14:50:05
2015-06-06 16:00:00,Sweden,Superettan,IFK VARNAMO vs IK SIRIUS FK,1-5 (0-1),Asian handicap,IFK VARNAMO +0.50,1.96,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-06 14:43:02
2015-06-06 16:00:00,Sweden,Allsvenskan,BK HACKEN vs AIK,0-0 (0-0),Asian handicap,AIK +0,2.12,,100,0.00,Void,Silvio Bonatti,Football,2015-06-06 14:28:02
2015-06-06 15:00:00,Finland,Ykkonen,AC OULU vs PS KEMI KINGS,2-0 (1-0),Asian handicap,AC OULU +0,1.99,,100,99.00,Win,Silvio Bonatti,Football,2015-06-06 13:48:03
2015-06-06 03:00:00,USA,Major League Soccer,HOUSTON DYNAMO vs NY RED BULLS,4-2 (0-1),Asian handicap,NY RED BULLS +0,2.13,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-05 18:50:10
2015-06-06 02:10:00,Argentina,Primera Division,ARGENTINOS JRS vs QUILMES AC,0-2 (0-2),Asian handicap,QUILMES AC +0.25,2.02,,100,102.00,Win,Silvio Bonatti,Football,2015-06-05 18:35:04
2015-06-05 21:00:00,Ireland,Airtricity First Division,WEXFORD YOUTHS FC vs SHELBOURNE DUBLIN FC,2-3 (1-2),Asian handicap,SHELBOURNE DUBLIN FC +0.25,2.17,,100,117.00,Win,Silvio Bonatti,Football,2015-06-05 18:27:02
2015-06-05 20:45:00,Ireland,Airtricity Premier Division,DERRY CITY FC vs SAINT PATRICK'S ATHLETIC FC,0-3 (0-1),Asian handicap,SAINT PATRICK'S ATHLETIC FC -0.25,2.17,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-05 19:00:08
2015-06-05 20:45:00,Ireland,Airtricity Premier Division,LIMERICK 37 FC vs DROGHEDA UNITED FC,1-2 (0-1),Asian handicap,LIMERICK 37 FC +0,2.09,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-05 18:39:02
2015-06-05 20:30:00,Poland,"Ekstraklasa, Relegation Round",GORNIK LECZNA vs PGE GKS BELCHATOW,1-0 (1-0),Asian handicap,PGE GKS BELCHATOW +1.00,2.00,,100,0.00,Void,Silvio Bonatti,Football,2015-06-05 18:42:03
2015-06-05 20:30:00,Poland,"Ekstraklasa, Relegation Round",KORONA KIELCE SA vs TS PODBESKIDZIE BIELSKO-BIALA,3-1 (2-1),Asian handicap,TS PODBESKIDZIE BIELSKO-BIALA +0.50,2.13,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-05 18:07:04
2015-06-05 01:00:00,Argentina,Copa Argentina,ESTUDIANTES DE LA PLATA vs CD SANTAMARINA TANDIL,2-1 (0-1),Asian handicap,CD SANTAMARINA TANDIL +0.50,1.94,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-04 23:34:06
2015-06-04 19:00:00,Sweden,Allsvenskan,DJURGARDENS IF vs IFK NORRKOPING,1-1 (1-0),Asian handicap,IFK NORRKOPING +0.50,2.04,,100,104.00,Win,Silvio Bonatti,Football,2015-06-04 17:22:03
2015-06-04 19:00:00,Sweden,Allsvenskan,KALMAR FF vs HAMMARBY IF,2-2 (1-0),Asian handicap,HAMMARBY IF +0.25,1.86,,100,43.00,Half win,Silvio Bonatti,Football,2015-06-04 17:20:10
2015-06-04 03:00:00,Brazil,Brasilero Serie A,GREMIO RS vs CORINTHIANS SP,3-1 (3-1),Asian handicap,CORINTHIANS SP +0.25,2.06,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-04 00:29:03
2015-06-04 03:00:00,International,International Friendly Games,PERU vs MEXICO,1-1 (0-0),Asian handicap,PERU +0,1.94,,100,0.00,Void,Silvio Bonatti,Football,2015-06-03 23:13:29
2015-06-03 19:30:00,Greece,"Super League, Playoffs",PAOK FC vs ATROMITOS ATHENS,0-1 (0-1),Asian handicap,PAOK FC -0.75,1.84,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-03 18:18:04
2015-06-03 12:00:00,Japan,League 1,GAMBA OSAKA vs KASHIMA ANTLERS,2-0 (1-0),Asian handicap,KASHIMA ANTLERS +0.25,1.99,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-03 00:15:03
2015-06-03 02:50:00,Brazil,Brasilero Serie B,PARANA CLUBE PR vs BOTAFOGO RJ,1-2 (1-1),Match Odds,BOTAFOGO RJ,2.29,,100,129.00,Win,Silvio Bonatti,Football,2015-06-03 00:00:06
2015-06-03 00:30:00,Brazil,Brasilero Serie B,NAUTICO PE vs CEARA CE,2-0 (1-0),Asian handicap,NAUTICO PE -0.25,1.98,,100,98.00,Win,Silvio Bonatti,Football,2015-06-02 18:16:04
2015-06-02 20:30:00,Poland,"Ekstraklasa, Relegation Round",ZAWISZA BYDGOSZCZ vs GKS PIAST GLIWICE,0-0 (0-0),Asian handicap,ZAWISZA BYDGOSZCZ -0.75,1.94,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-02 17:34:11
2015-06-02 20:30:00,Poland,"Ekstraklasa, Relegation Round",KS CRACOVIA vs RUCH CHORZOW,1-0 (1-0),Asian handicap,KS CRACOVIA -0.50,2.13,,100,113.00,Win,Silvio Bonatti,Football,2015-06-02 14:44:02
