Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2016-04-08 20:00:00,France,Ligue 2,STADE BREST vs AC HAVRE,0-0 (0-0),Match Odds,AC HAVRE,3.10,,100,-100.00,Lost,El Dorado,Football,2016-04-08 07:54:05
2016-04-08 18:00:00,Russia,Premier League,FC ANZHI MAKHACHKALA vs FC ROSTOV,0-0 (0-0),Match Odds,FC ROSTOV,2.20,,100,-100.00,Lost,El Dorado,Football,2016-04-08 07:46:02
2016-04-07 01:30:00,Venezuela,"Primera Division, Apertura",MONAGAS SC vs ZAMORA FC,0-3 (0-1),Match Odds,ZAMORA FC,2.40,,100,140.00,Win,El Dorado,Football,2016-04-06 21:08:02
2016-04-06 23:00:00,Costa Rica,"Primera Division, Campeonato Verano",PEREZ ZELEDON vs DEPORTIVO SAPRISSA,2-1 (1-1),Match Odds,DEPORTIVO SAPRISSA,1.80,,100,-100.00,Lost,El Dorado,Football,2016-04-06 21:05:02
2016-04-06 01:10:00,Paraguay,Primera Division,RIVER PLATE ASUNCION vs SOL DE AMERICA,1-1 (0-1),Match Odds,SOL DE AMERICA,1.65,,100,-100.00,Lost,El Dorado,Football,2016-04-05 20:42:05
2016-04-05 20:45:00,England,Skrill Premier,ALTRINCHAM FC vs DOVER ATHLETIC,1-2 (1-0),Match Odds,DOVER ATHLETIC,2.10,,100,110.00,Win,El Dorado,Football,2016-04-05 19:41:06
2016-04-05 20:45:00,England,Championship,BIRMINGHAM CITY vs BRIGHTON & HOVE ALBION FC,1-2 (1-1),Match Odds,BRIGHTON & HOVE ALBION FC,2.40,,100,140.00,Win,El Dorado,Football,2016-04-05 19:40:04
2016-04-04 20:15:00,Germany,2. Bundesliga,GREUTHER FURTH vs SC FREIBURG,2-3 (1-2),Match Odds,SC FREIBURG,2.45,,100,145.00,Win,El Dorado,Football,2016-04-04 05:32:02
2016-04-04 19:00:00,Turkey,Turkcell Super Lig,KASIMPASA vs BESIKTAS JK,2-1 (1-1),Match Odds,BESIKTAS JK,1.70,,100,-100.00,Lost,El Dorado,Football,2016-04-04 05:30:02
2016-04-04 18:30:00,Russia,Premier League,FC DINAMO MOSCOW vs FC KRASNODAR,1-4 (1-1),Match Odds,FC KRASNODAR,2.50,,100,150.00,Win,El Dorado,Football,2016-04-04 05:28:02
2016-04-04 01:00:00,Argentina,"Primera Division, Liguilla Pre-Libertadores",CA SARMIENTO vs CA INDEPENDIENTE,0-0 (0-0),Match Odds,CA INDEPENDIENTE,1.94,,100,-100.00,Lost,El Dorado,Football,2016-04-03 19:49:02
2016-04-04 00:30:00,Argentina,"Primera Division, Liguilla Pre-Libertadores",VELEZ SARSFIELD vs GODOY CRUZ A.T.,1-4 (1-0),Match Odds,GODOY CRUZ A.T.,3.00,,100,200.00,Win,El Dorado,Football,2016-04-03 19:46:07
2016-04-03 21:00:00,Colombia,Apertura I,CD ONCE CALDAS vs MILLONARIOS FC,0-1 (0-0),Match Odds,MILLONARIOS FC,3.10,,100,210.00,Win,El Dorado,Football,2016-04-03 19:45:23
2016-04-03 21:00:00,Brazil,Paulista Serie A1,PALMEIRAS SP vs CORINTHIANS SP,1-0 (0-0),Match Odds,CORINTHIANS SP,2.38,,100,-100.00,Lost,El Dorado,Football,2016-04-03 19:41:03
2016-04-03 19:00:00,Colombia,Apertura I,FORTALEZA FC vs CLUB ATLETICO JUNIOR,1-2 (1-2),Match Odds,CLUB ATLETICO JUNIOR,2.75,,100,175.00,Win,El Dorado,Football,2016-04-03 17:51:02
2016-04-03 15:00:00,Austria,tipp3-Bundesliga,SK RAPID VIENNA vs RB SALZBURG,1-1 (0-0),Match Odds,RB SALZBURG,2.30,,100,-100.00,Lost,El Dorado,Football,2016-04-03 04:06:01
2016-04-03 15:00:00,Italy,Serie A,LAZIO ROMA vs AS ROMA,1-4 (0-1),Match Odds,AS ROMA,2.20,,100,120.00,Win,El Dorado,Football,2016-04-03 04:04:02
2016-04-03 13:30:00,Germany,2. Bundesliga,FSV FRANKFURT vs 1 FC NUREMBERG,0-3 (0-0),Match Odds,1 FC NUREMBERG,1.98,,100,98.00,Win,El Dorado,Football,2016-04-03 04:01:05
2016-04-03 12:30:00,Turkey,Bank Asya 1. Lig,BOLUSPOR vs KARDEMIR KARABUKSPOR,0-1 (0-0),Match Odds,KARDEMIR KARABUKSPOR,2.45,,100,145.00,Win,El Dorado,Football,2016-04-03 03:59:02
2016-04-03 05:00:00,Mexico,"Primera Division, Clausura",JAGUARES DE CHIAPAS vs AMERICA DE MEXICO,0-2 (0-1),Match Odds,AMERICA DE MEXICO,2.30,,100,130.00,Win,El Dorado,Football,2016-04-03 03:56:02
2016-04-02 20:45:00,Netherlands,Eredivisie,WILLEM II TILBURG vs FC TWENTE ENSCHEDE,2-3 (2-0),Match Odds,FC TWENTE ENSCHEDE,2.75,,100,175.00,Win,El Dorado,Football,2016-04-02 19:43:03
2016-04-02 15:30:00,Romania,"Liga 1,Relegation round",FC PETROLUL PLOIESTI vs CS VOLUNTARI,1-2 (0-1),Match Odds,CS VOLUNTARI,2.70,,100,170.00,Win,El Dorado,Football,2016-04-02 03:10:01
2016-04-02 15:30:00,Germany,Bundesliga,FC INGOLSTADT vs FC SCHALKE 04,3-0 (2-0),Match Odds,FC SCHALKE 04,2.60,,100,-100.00,Lost,El Dorado,Football,2016-04-02 03:06:08
2016-04-02 15:00:00,Croatia,1. HNL,NK ISTRA 1961 vs NK LOKOMOTIVA ZAGREB,0-3 (0-0),Match Odds,NK LOKOMOTIVA ZAGREB,2.40,,100,140.00,Win,El Dorado,Football,2016-04-02 00:55:02
2016-04-02 10:30:00,Australia,Hyundai A-League,SYDNEY FC vs ADELAIDE UNITED FC,0-2 (0-2),Match Odds,ADELAIDE UNITED FC,2.50,,100,150.00,Win,El Dorado,Football,2016-04-02 00:52:01
2016-04-02 02:15:00,Argentina,"Primera Division, Liguilla Pre-Libertadores",CA TEMPERLEY vs ESTUDIANTES DE LA PLATA,1-3 (1-1),Match Odds,ESTUDIANTES DE LA PLATA,2.10,,100,110.00,Win,El Dorado,Football,2016-04-02 00:50:02
2016-03-31 00:30:00,Brazil,Paulista Serie A1,CAPIVARIANO SP vs SAO BENTO SP,1-1 (1-0),Match Odds,SAO BENTO SP,2.40,,100,-100.00,Lost,El Dorado,Football,2016-03-30 23:27:01
