Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-12-03 14:30:00,India,Indian Super League,DELHI DYNAMOS FC vs KERALA BLASTERS FC,3-3 (2-3),Over / Under 1st Half,Over +1.25 Half time,2.07,,80,85.60,Win,Rufus Rasco,Football,2015-12-03 11:17:02
2015-12-03 13:00:00,Poland,I Liga,MKS DOLCAN ZABKI vs ASPN MIEDZ LEGNICA,3-4 (1-2),Asian handicap,MKS DOLCAN ZABKI -0.75,2.19,,80,-80.00,Lost,Rufus Rasco,Football,2015-12-03 11:31:02
2015-12-02 20:30:00,Austria,tipp3-Bundesliga,FK AUSTRIA VIENNA vs SK STURM GRAZ,2-1 (1-1),Asian handicap,FK AUSTRIA VIENNA -0.75,2.92,,100,96.00,Half win,Rufus Rasco,Football,2015-12-02 14:34:02
2015-12-02 19:00:00,France,Ligue 1,TROYES AC vs TOULOUSE FC,0-3 (0-1),Match Odds,TOULOUSE FC,2.50,,60,90.00,Win,Rufus Rasco,Football,2015-12-02 14:45:02
2015-12-02 19:00:00,Germany,Regionalliga North,TSV HAVELSE vs FC ST. PAULI II,0-2 (0-1),Over / Under,Over +3.25,2.52,,80,-80.00,Lost,Rufus Rasco,Football,2015-12-02 14:26:02
2015-12-02 18:30:00,Austria,tipp3-Bundesliga,SV MATTERSBURG vs SV GRODIG,0-2 (0-1),Over / Under,Over +3.25,2.43,,80,-80.00,Lost,Rufus Rasco,Football,2015-12-02 16:57:01
2015-12-01 20:45:00,England,League Two,MORECAMBE FC vs DAGENHAM & REDBRIDGE,1-0 (1-0),Over / Under,Over +3.00,2.63,,80,-80.00,Lost,Rufus Rasco,Football,2015-12-01 15:24:01
2015-12-01 20:45:00,England,League One,BURTON ALBION vs MILLWALL FC,2-1 (2-0),Match Odds,BURTON ALBION,2.48,,100,148.00,Win,Rufus Rasco,Football,2015-12-01 15:01:04
2015-12-01 20:30:00,Belgium,Cofidis Cup,KAA GENT vs SV ZULTE WAREGEM,1-0 (1-0),Asian handicap,KAA GENT -1.50,2.28,,100,-100.00,Lost,Rufus Rasco,Football,2015-12-01 15:12:06
2015-12-01 13:00:00,Bulgaria,A PFG,CHERNO MORE VARNA vs LITEX LOVECH,1-1 (1-1),Match Odds,LITEX LOVECH,2.25,,100,-100.00,Lost,Rufus Rasco,Football,2015-12-01 11:44:02
2015-11-29 19:15:00,Turkey,Turkcell Super Lig,KASIMPASA vs GALATASARAY ISTANBUL,2-2 (1-1),Match Odds,GALATASARAY ISTANBUL,2.51,,80,-80.00,Lost,Rufus Rasco,Football,2015-11-29 17:02:04
2015-11-29 19:15:00,Spain,Liga Adelante,CORDOBA CF vs REAL OVIEDO,2-1 (2-1),Match Odds,CORDOBA CF,2.30,,80,104.00,Win,Rufus Rasco,Football,2015-11-29 16:44:04
2015-11-29 15:05:00,England,Premier League,WEST HAM UNITED vs WEST BROMWICH ALBION,1-1 (1-0),Match Odds,WEST HAM UNITED,2.19,,80,-80.00,Lost,Rufus Rasco,Football,2015-11-29 09:59:02
2015-11-29 14:00:00,France,Ligue 1,AS SAINT ETIENNE vs EA GUINGAMP,3-0 (0-0),Asian handicap,AS SAINT ETIENNE -0.75,2.34,,80,107.20,Win,Rufus Rasco,Football,2015-11-29 10:12:02
2015-11-29 13:45:00,Switzerland,Axpo Super League,FC BASEL vs FC LUZERN,3-0 (3-0),Asian handicap,FC BASEL -1.00,2.48,,80,118.40,Win,Rufus Rasco,Football,2015-11-29 10:06:02
2015-11-28 21:45:00,Portugal,Liga Sagres,CD TONDELA vs FC PORTO,0-1 (0-1),Asian handicap,FC PORTO +2.25,2.43,,80,114.40,Win,Rufus Rasco,Football,2015-11-28 18:50:02
2015-11-28 20:30:00,Italy,"Lega Pro, Girone A",AS CITTADELLA vs AC REGGIANA,2-1 (2-0),Match Odds,AS CITTADELLA,2.29,,80,103.20,Win,Rufus Rasco,Football,2015-11-28 18:36:02
2015-11-28 20:00:00,France,Ligue 1,TOULOUSE FC vs OGC NICE,2-0 (1-0),Over / Under,Over +2.75,2.26,,80,-80.00,Lost,Rufus Rasco,Football,2015-11-28 18:24:02
2015-11-28 16:00:00,England,Premier League,MANCHESTER CITY vs SOUTHAMPTON FC,3-1 (2-0),Asian handicap,MANCHESTER CITY -1.25,2.30,,60,78.00,Win,Rufus Rasco,Football,2015-11-28 10:32:05
2015-11-28 16:00:00,England,League One,COVENTRY CITY vs DONCASTER ROVERS,2-2 (1-0),Asian handicap,COVENTRY CITY -1.00,2.48,,80,-80.00,Lost,Rufus Rasco,Football,2015-11-28 10:04:05
2015-11-28 15:30:00,Germany,Bundesliga,1899 HOFFENHEIM vs MONCHENGLADBACH,3-3 (2-1),Over / Under,Over +3.00,2.44,,60,86.40,Win,Rufus Rasco,Football,2015-11-28 10:27:02
2015-11-27 20:45:00,Scotland,Premier League,FC ST JOHNSTONE vs FC DUNDEE,1-1 (1-1),Over / Under,Over +2.75,2.31,,60,-60.00,Lost,Rufus Rasco,Football,2015-11-27 12:50:01
2015-11-27 20:30:00,Belgium,Jupiler Pro League,SV ZULTE WAREGEM vs STANDARD LIEGE,2-3 (0-2),Over / Under,Over +3.00,2.40,,60,84.00,Win,Rufus Rasco,Football,2015-11-27 13:08:02
2015-11-27 20:00:00,Netherlands,Jupiler League,GO AHEAD EAGLES vs FC EINDHOVEN,1-2 (1-1),Asian handicap,GO AHEAD EAGLES -1.25,2.72,,80,-80.00,Lost,Rufus Rasco,Football,2015-11-27 13:43:04
2015-11-27 20:00:00,France,Ligue 2,OLYMPIQUE NIMES vs TOURS FC,2-1 (0-1),Match Odds,Draw,3.09,,60,-60.00,Lost,Rufus Rasco,Football,2015-11-27 13:19:02
2015-11-26 21:05:00,European cups,UEFA Europa League,CLUB BRUGGE vs SSC NAPOLI,0-1 (0-1),Asian handicap,SSC NAPOLI +0.75,2.78,,60,106.80,Win,Rufus Rasco,Football,2015-11-26 16:48:03
2015-11-26 19:00:00,European cups,UEFA Europa League,FC BASEL vs AC FIORENTINA,2-2 (1-2),Over / Under,Over +2.75,2.25,,60,75.00,Win,Rufus Rasco,Football,2015-11-26 16:55:03
2015-11-26 19:00:00,European cups,UEFA Europa League,QARABAG FK vs TOTTENHAM HOTSPUR,0-1 (0-0),Match Odds,TOTTENHAM HOTSPUR,2.05,,60,63.00,Win,Rufus Rasco,Football,2015-11-26 16:24:02
2015-11-26 19:00:00,European cups,UEFA Europa League,FC SCHALKE 04 vs APOEL NICOSIA FC,1-0 (0-0),Asian handicap,FC SCHALKE 04 -2.50,2.63,,80,-80.00,Lost,Rufus Rasco,Football,2015-11-26 16:17:04
2015-11-25 20:45:00,European cups,UEFA Champions League,FC SHAKHTAR DONETSK vs REAL MADRID,3-4 (0-1),Match Odds,REAL MADRID,2.00,,100,100.00,Win,Rufus Rasco,Football,2015-11-25 17:25:05
2015-11-25 19:15:00,Peru,"Primera Division, Clausura",JUAN AURICH DE CHICLAYO vs REAL GARCILASO,1-3 (0-3),Match Odds,JUAN AURICH DE CHICLAYO,1.99,,100,-100.00,Lost,Rufus Rasco,Football,2015-11-25 17:38:02
2015-11-24 20:45:00,European cups,UEFA Champions League,FC BARCELONA vs AS ROMA,6-1 (3-0),Asian handicap,FC BARCELONA -2.00,2.26,,80,100.80,Win,Rufus Rasco,Football,2015-11-24 14:57:06
2015-11-24 20:45:00,England,League One,PETERBOROUGH UNITED vs BARNSLEY FC,3-2 (1-1),Over / Under,Over +3.25,2.38,,80,110.40,Win,Rufus Rasco,Football,2015-11-24 14:51:03
2015-11-24 20:45:00,European cups,UEFA Champions League,BAYERN MUNICH vs OLYMPIACOS FC,4-0 (3-0),Asian handicap,BAYERN MUNICH -2.50,2.21,,80,96.80,Win,Rufus Rasco,Football,2015-11-24 14:40:02
2015-11-24 20:45:00,England,League One,GILLINGHAM FC vs ROCHDALE FC,2-0 (1-0),Match Odds,GILLINGHAM FC,2.25,,80,100.00,Win,Rufus Rasco,Football,2015-11-24 14:27:04
