Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-10-25 17:30:00,Germany,Bundesliga,MONCHENGLADBACH vs FC SCHALKE 04,3-1 (1-1),Draw no bet,MONCHENGLADBACH,1.62,,100,62.00,Win,Charlie Bryson,Football,2015-10-25 11:58:22
2015-10-25 16:30:00,Austria,tipp3-Bundesliga,SK RAPID VIENNA vs FK AUSTRIA VIENNA,1-2 (0-0),Over / Under,Over +2.50,1.82,,70,57.40,Win,Charlie Bryson,Football,2015-10-25 09:53:02
2015-10-25 13:00:00,Norway,Adeccoligaen,HODD vs STROMMEN IF,1-1 (1-1),Asian handicap,HODD -0.25,1.85,,70,-35.00,Half lost,Charlie Bryson,Football,2015-10-25 10:13:18
2015-10-24 16:00:00,Spain,Liga BBVA,CELTA DE VIGO vs REAL MADRID,1-3 (0-2),Over / Under,Under +3.25,1.85,,60,-60.00,Lost,Charlie Bryson,Football,2015-10-24 13:36:18
2015-10-24 15:30:00,Germany,Bundesliga,BAYER LEVERKUSEN vs VFB STUTTGART,4-3 (0-0),Over / Under,Over +3.00,1.89,,60,53.40,Win,Charlie Bryson,Football,2015-10-24 13:02:11
2015-10-23 20:30:00,Spain,Liga BBVA,RAYO VALLECANO vs ESPANYOL BARCELONA,3-0 (1-0),Over / Under,Over +2.50,1.87,,80,69.60,Win,Charlie Bryson,Football,2015-10-23 01:38:03
2015-10-22 21:05:00,European cups,UEFA Europa League,MOLDE FK vs CELTIC FC,3-1 (2-0),Asian handicap,MOLDE FK +0.25,1.78,,80,62.40,Win,Charlie Bryson,Football,2015-10-22 15:27:04
2015-10-22 19:00:00,European cups,UEFA Europa League,RSC ANDERLECHT vs TOTTENHAM HOTSPUR,2-1 (1-1),Asian handicap,RSC ANDERLECHT +0.25,1.85,,80,68.00,Win,Charlie Bryson,Football,2015-10-22 10:48:36
2015-10-21 17:30:00,Serbia,Superliga,FK RED STAR BELGRADE vs FK VOJVODINA,3-0 (1-0),Over / Under,Over +2.50,1.93,,80,74.40,Win,Charlie Bryson,Football,2015-10-21 11:53:03
2015-10-20 20:45:00,European cups,UEFA Champions League,NK DINAMO ZAGREB vs OLYMPIACOS FC,0-1 (0-0),Asian handicap,OLYMPIACOS FC +0.25,1.72,,100,72.00,Win,Charlie Bryson,Football,2015-10-20 11:08:40
